Date,Strategy_Return,Benchmark_Return,Strategy_Equity,Benchmark_Equity
2022-03-28,-0.001149753735020807,0.008314562658816391,1.0318701842013898,1.0633578333113707
2022-03-29,-0.005211028893100459,-0.00858477792002578,1.0265070646791885,1.0542682144665902
2022-03-30,-0.012249330886016289,-0.01581419527090949,1.0140097381949562,1.037726949185319
2022-03-31,9.615809618070408e-05,0.00239584931946757,1.0141072481289992,1.0402161672953798
2022-04-01,0.008572869859874476,0.01976432553294414,1.0228384297589554,1.0609798524639287
2022-04-04,-0.02096006005257423,-0.02170765156170999,1.0016227920731888,1.0381966510667193
2022-04-05,-0.013095053361802486,-0.02341799884700067,0.9885919938715245,1.014166628773584
2022-04-06,0.00046904598851067844,0.0013612311999309003,0.9890557977446937,1.0155480840573021
2022-04-07,-0.00232734627950051,-0.014425131708216651,0.9867565989672629,1.001003822832609
2022-04-08,-0.022366079006797053,-0.02744828956213118,0.9649317014081978,0.9739016359510354
2022-04-11,-0.004188360621203068,-0.00309547308175342,0.960898671255945,0.9708916107821093
2022-04-12,0.0002207799914688861,0.013975371854142998,0.9611108418770394,0.9845554382169195
2022-04-13,-0.01633029468607079,-0.025108876495963835,0.9455430776560376,0.9601421352320362
2022-04-14,0.002088307567376809,0.00806481629162807,0.9475197256264933,0.9679168137038056
2022-04-18,0.010659703440758924,0.0174249818030007,0.9576740296889134,0.9849305480876094
2022-04-19,-0.004946525083302584,-0.02162571093174962,0.9529485680220183,0.9638593853954045
2022-04-20,-0.03230146021399274,-0.021666579883736888,0.9226587736718919,0.9432004613114978
2022-04-21,-0.03048494931433876,-0.02524156767398237,0.8949559723610478,0.9196905645999205
2022-04-22,0.01774067849643919,0.01278469986786675,0.910974770576634,0.9315240148147534
2022-04-25,-0.0448042926580333,-0.04556463342605207,0.8710600428501221,0.8900319287500886
2022-04-26,-0.013316736873364297,-0.00449113122445612,0.8595372586836847,0.8860436412291555
2022-04-27,0.06608885454386876,0.04585118231736697,0.9182622522743149,0.9276155678506532
2022-04-28,-0.026326487326185116,-0.04540117659593667,0.8944030749113897,0.8864424556648043
2022-04-29,0.028736575483726733,0.020533112460066283,0.9204780142723888,0.9048320297973841
2022-05-02,0.0023060346878660976,0.0024938778478453298,0.9226031178422539,0.9070913864612921
2022-05-03,0.02863113464711038,0.034452734281525024,0.9494000750561227,0.9388877557954635
2022-05-04,-0.04053777074217513,-0.05356637084331054,0.9116831572644145,0.8899182150717082
2022-05-05,-0.011874635197167577,-0.004893553450783241,0.9009212755244026,0.8855739907356341
2022-05-06,-0.05985205152509008,-0.04581029863030275,0.8485812418542011,0.8459207788876841
2022-05-09,0.01642555990114886,0.01312399884934801,0.8626347664104729,0.8570958123818943
2022-05-10,-0.012550439675027385,-0.03397840080121428,0.8518759758101515,0.828462282920761
2022-05-11,-0.016482630578068955,-0.004796219126083729,0.8379499032388414,0.8244983099145913
2022-05-12,0.019788562995655457,0.03603025961028605,0.8546968805053018,0.8547468573103241
2022-05-13,0.0021930027904049276,-0.01087109953529044,0.8565732898826888,0.8455051439558181
2022-05-16,0.03325663072967934,0.028414866202255678,0.8855390130230143,0.8698746479434731
2022-05-17,-0.04303683867776217,-0.05228368508307535,0.848236658430963,0.825562880730484
2022-05-18,-0.015772219752276308,-0.01174183919337908,0.8349630358625625,0.8159259425509015
2022-05-19,0.010244779589278528,-0.005439932441163239,0.8435610151311199,0.8114994114775653
2022-05-20,0.00377885371327683,0.013736571165048722,0.8467547393133057,0.8227235449551034
2022-05-23,-0.012698680917598251,-0.029922985472615137,0.8360700553403807,0.798469880959492
2022-05-24,0.013036449941503747,0.01630136144711214,0.8470407951427704,0.811592696374971
2022-05-25,0.019791998984249534,0.03257477885580916,0.8639724284283596,0.8384654599269398
2022-05-26,0.03052518092999057,0.03954659267779184,0.8907519892230424,0.8722882929057739
2022-05-27,-0.0006992006918231858,-0.0018257242709560997,0.8901293925013287,0.8706971878996238
2022-05-31,-0.006100583637798216,-0.00854333634743018,0.884715614088341,0.8632902141526505
2022-06-01,0.03155890974089753,0.023932776413731892,0.9130815185614628,0.8842003667687472
2022-06-02,-0.024742037525083978,-0.0330792790673101,0.8907672104217084,0.8554301288604294
2022-06-03,0.007543199932701123,0.008323566593997,0.8975118516914653,0.8625800737456919
2022-06-06,0.0042959154165772406,0.00907381525266203,0.9013757803045935,0.870442583510003
2022-06-07,-0.0030979931307396503,-0.00491641635746516,0.8985876453703727,0.8661736279345041
2022-06-08,-0.03644816952297118,-0.03040212745642199,0.8664254574400917,0.8402363784439445
2022-06-09,-0.03671454096860325,-0.03937481813553275,0.8351919154437712,0.8077950998157277
2022-06-10,-0.05060043546786121,-0.05035376409832217,0.7939822468204025,0.7681266841975533
2022-06-13,0.008353875848973454,0.00272307999043144,0.8006428581613099,0.7702212050810939
2022-06-14,0.017287331927417732,0.02829474550485069,0.8146041661935509,0.7923256633696921
2022-06-15,-0.042734983666427945,-0.045116400571772707,0.7805254337744209,0.7573731751714718
2022-06-16,0.006784170302383571,0.012053465191207719,0.78583865375872,0.7665573859631798
2022-06-17,0.02492461557611676,0.026371409087223803,0.8056715166189603,0.7870414946545238
2022-06-21,-0.0034968878443187223,-0.00201587748276595,0.8028590939152752,0.7854565135280778
2022-06-22,0.0042188449708579325,0.0099826982575623,0.806253386929468,0.7933367564994123
2022-06-23,0.04039995212049753,0.04151890436326429,0.8394929016770583,0.8269685764518943
2022-06-24,-0.008057759828449113,-0.00805341455317925,0.83275564953021,0.8203354013884523
2022-06-27,-0.0348035310735199,-0.03684317431806156,0.8042713644155874,0.7906616356278539
2022-06-28,-0.0020432762371868163,0.0012140740973395694,0.8026296936130589,0.7916221403834217
2022-06-29,-0.017914248775424187,-0.014805200843605478,0.788379210064621,0.7799883484200749
2022-06-30,0.004362832815995655,0.0018778622956532396,0.7918262908044933,0.781454435254386
2022-07-01,0.027393246564398673,0.02100463418579835,0.813816804299285,0.7980421998989903
2022-07-05,0.00880325310682704,0.007773840556476649,0.8210126666372848,0.8042702292071223
2022-07-06,0.01700140397965084,0.0239171504974696,0.8350903658889437,0.8237379596371918
2022-07-07,0.0023677210034580946,0.0029627796894636195,0.8370699695377917,0.8261821327187014
2022-07-08,-0.017086918122034007,-0.029004032801020062,0.8228885271147433,0.8025636897848872
2022-07-11,-0.013931533270980189,-0.011041001700663269,0.811503914906575,0.7937513209323547
2022-07-12,-0.0044968299785217835,0.00023787974837752025,0.8078629123944956,0.7939401607565468
2022-07-13,0.00846876938278236,0.0012547750122319,0.8147335690321469,0.794937002306615
2022-07-14,0.019404943002537752,0.01831555006799804,0.8306978192400148,0.8096308630808018
2022-07-15,-0.018939316286286485,-0.0060041025489121404,0.8151130190827,0.8047843204809978
2022-07-18,0.02853968651292381,0.032803473883436976,0.8387112301593328,0.8316218169392359
2022-07-19,0.008169220914467952,0.01594514444988825,0.8455909100340602,0.8449884300249628
2022-07-20,0.011739801846009836,0.01803090824406282,0.8555764793768964,0.8603625268131601
2022-07-21,-0.014060594852980366,-0.022700298846746573,0.8436307440128934,0.8410520463989306
2022-07-22,0.0021334379548805776,-0.00575142512099586,0.8454324991450676,0.8362286824354939
2022-07-25,-0.009682387275096868,-0.02379993583304566,0.837286195747531,0.8165614610993189
2022-07-26,0.034546110989520526,0.046254819463298,0.8667166037884219,0.8552185094487097
2022-07-27,0.010900309127057198,0.00606819945568439,0.8762157605129246,0.8604239237149892
2022-07-28,0.014349408058001974,0.02433093600746854,0.8888795798680221,0.8816156044196244
2022-07-29,-0.005083471935977172,-0.0035679826998194406,0.8843724511065651,0.878475620230926
2022-08-01,-0.00723711492163756,-0.00448322401065043,0.8779952501467321,0.8745460324305523
2022-08-02,0.01464907635782339,0.02420638988600956,0.8909517381999075,0.8959739344449781
2022-08-03,-0.0034403896479829835,0.00342391066481912,0.8878917837988803,0.8990469269783791
2022-08-04,-0.014243925965517138,-0.01435943746851317,0.8753343647519145,0.8862293655755763
2022-08-05,-0.001843804523819105,-0.0068066058681373704,0.8737219062762581,0.8802176345274642
2022-08-08,-0.010488165974005113,-0.010562529212513851,0.8646060537582732,0.8709692392565082
2022-08-09,0.025009953898769675,0.030844731470286157,0.8865024843273854,0.898252663425559
2022-08-10,-0.0033476661505015427,-0.00893794282316191,0.8835397318882245,0.8902599050971786
2022-08-11,0.0225195086966277,0.025268711143125032,0.903662337775427,0.9130422535599905
2022-08-12,0.004090283665318283,0.00864659127898398,0.9073661427171699,0.9209711864685053
2022-08-15,-0.003004819845372812,-0.0032652664401396094,0.90464376310301,0.9179688745027913
2022-08-16,-0.008624662856646682,-0.01051491439799697,0.8968750649979085,0.9083670798588549
2022-08-17,0.00460191651543156,0.0055064840043097096,0.9010119206031344,0.9133827854318125
2022-08-18,-0.020909972212729434,-0.02158333773422126,0.8823673939660922,0.8938801592636894
2022-08-19,-0.03097529118230322,-0.02799513816312988,0.8554547719437482,0.8692028940948626
2022-08-22,0.001517272461573002,-0.0007967425320002597,0.8567537150874771,0.8685106389913617
2022-08-23,0.002948323054552917,0.00442628746918249,0.8592834291924677,0.8723634372555801
2022-08-24,0.018324942857865803,0.02109351489819094,0.8751749094663267,0.8909600933145108
2022-08-25,-0.03476348838508685,-0.04548236606853879,0.8452735261206332,0.8513448466956649
2022-08-26,-0.013298050613226291,-0.013546110574202668,0.834107444098822,0.8398901934229056
2022-08-29,-0.0141314274486845,-0.012833428877360489,0.8224032088186276,0.8291803910929303
2022-08-30,-0.011846555419729482,-0.00842648419984234,0.8127180448125029,0.8222226713560092
2022-08-31,0.0029772812175520025,-0.0019197504160820202,0.8151413406089697,0.8206457231983149
2022-09-01,-0.013005405413531547,-0.015369284402644429,0.8046087358595794,0.8081294154089417
2022-09-02,-0.0026034779345097446,-0.0039032721897280702,0.8025166792631286,0.8049812144756925
2022-09-06,0.017357664002122908,0.01876442830105557,0.8165680911890638,0.8202288358143164
2022-09-07,0.0053195545668627536,0.006845225921622619,0.8209234437048667,0.8258627482054072
2022-09-08,0.02112746038797098,0.02302633541900643,0.8384519860225434,0.8450999722659152
2022-09-09,0.014794258696613086,0.010862026432328259,0.8509484718054356,0.8543295054751674
2022-09-12,-0.05025048476712218,-0.06035197753095369,0.8092444963068651,0.8042940849777798
2022-09-13,0.01004128800592377,0.00792133571001669,0.8174112872920537,0.8106904689403965
2022-09-14,-0.009334429286664598,-0.013643995166987822,0.8098167200519379,0.7997045285855519
2022-09-15,-0.010687596602193266,-0.0043506352701651995,0.801207811841072,0.7962328633084567
2022-09-16,0.00889871708260813,0.00811454362634379,0.8083693504776899,0.8027202149664835
2022-09-19,-0.013751790441055015,-0.009688296313819341,0.7973289114619808,0.7949807751969041
2022-09-20,-0.01759924993533202,-0.01859737600635833,0.7834192792370296,0.7803328474905543
2022-09-21,0.0027922152342032096,-0.00608130817537752,0.7856098112785519,0.7756018030157193
2022-09-22,-0.0087189437504776,-0.01600332764807501,0.7787898979486292,0.7632883838725597
2022-09-23,-0.0031226574285492074,-0.00831041065162159,0.7763617969254015,0.7569714285589042
2022-09-26,0.0009986776036700867,0.00354749897614434,0.7771375193481683,0.7596615527118157
2022-09-27,0.024369754958600384,0.02568515486932686,0.7963088214447143,0.7794263213117402
2022-09-28,-0.03170924999772138,-0.032464977928654846,0.7714546027599297,0.7545286017109881
2022-09-29,-0.014162523540269513,-0.015093033917071211,0.7606058628884337,0.7432259858762378
2022-09-30,0.024322633879609153,0.012508018257259121,0.7793326196370183,0.752580652284408
2022-10-03,0.02524899537443179,0.03268220446144686,0.7992605062262661,0.7775829873171294
2022-10-04,0.0011438966524516705,-0.00293072360256563,0.8001753007592264,0.7753074426282573
2022-10-05,-0.005861001773779194,-0.005684545024613245,0.7954991886387447,0.770912675522849
2022-10-06,-0.03906730147823658,-0.04423504256468161,0.7650204200609062,0.7375545586179753
2022-10-07,-0.009497931626289468,-0.013459667719607748,0.7577887059463072,0.7276938292700199
2022-10-10,-0.007297338685017864,-0.01269285832650586,0.7522789926790795,0.7185156862474231
2022-10-11,0.0003960398329164657,-0.00274305029059136,0.752576984129994,0.7165474622882488
2022-10-12,0.03303128103061139,0.02468633851279254,0.7778506793585022,0.7344565407936842
2022-10-13,-0.027772299470166115,-0.03419870333619823,0.7565451978480356,0.7097637172945365
2022-10-14,0.02984844819085722,0.03842571653362713,0.7794672906333703,0.7375676690422645
2022-10-17,0.010434482662670067,0.006710107116143239,0.7876432101270693,0.7425334689994534
2022-10-18,-0.008445503171193672,-0.00397655877717611,0.7810191779130924,0.7395866040899522
2022-10-19,-0.005347873845924011,-0.00991850291222771,0.776853534474192,0.7322872712706125
2022-10-20,0.03087574212635175,0.025370898469748947,0.8012135961697071,0.7511037433737131
2022-10-21,0.013259562653625047,0.01000167505722033,0.8119080834712263,0.7586537322795107
2022-10-24,0.020408940335680283,0.0242934263827191,0.8286485132581607,0.7773097223260225
2022-10-25,-0.033270761005185466,-0.029493401043797864,0.8015323358390237,0.7547189912381735
2022-10-26,-0.07494192014796383,-0.0391848191320113,0.7436595940412938,0.7257173861768139
2022-10-27,0.037027810114496684,0.02423836541371438,0.7717118317119669,0.7435225011133048
2022-10-28,-0.006606770017768543,-0.01664729883939309,0.7666301144728852,0.7312473176535804
2022-10-31,-0.01954236179358411,-0.014363975094351441,0.7517937919727765,0.7208187763528061
2022-11-01,-0.02423242305451343,-0.033032103544989797,0.7337949650990448,0.6973975713034306
2022-11-02,-0.021167978628941653,-0.01716626546826812,0.7184252557047136,0.6855280287920097
2022-11-03,0.025311331715749348,0.017106634169706057,0.7368416441075871,0.6973559858205503
2022-11-04,0.007306561180384957,0.01234095940456921,0.7422451391047534,0.706015350263658
2022-11-07,0.0040798495024215835,0.00225934002311167,0.7452795733747225,0.7076122823283933
2022-11-08,-0.030711425129523833,-0.02460811272553646,0.7227388756864443,0.6904117834116421
2022-11-09,0.09558303353931262,0.0795230707169004,0.7952297150536142,0.7475575392251652
2022-11-10,-0.0005430805156918703,0.01756140540168762,0.7947979585397561,0.7608016524783714
2022-11-11,-0.0014564030989072604,-0.00787755124635557,0.7936412548478123,0.7548319426912824
2022-11-14,0.0031363839199988913,0.01193143080560751,0.7961343260883651,0.7638921106863117
2022-11-15,-0.012926299608933958,-0.01601135449220761,0.785909482328705,0.7517585598159255
2022-11-16,-0.001053907941340494,-0.00483747805558502,0.7850816423942695,0.7481307261372566
2022-11-17,0.0017728085478138133,-0.0024249723764351505,0.7864746762669749,0.7463187277034388
2022-11-18,-0.015059494371265478,-0.014755322379939529,0.7747195009653153,0.735387400237963
2022-11-21,0.009054632551897467,0.01599934105761837,0.7817661556677998,0.7472477398746394
2022-11-22,0.006992337971568284,0.016303214203344102,0.7872516848296718,0.7595301290028384
2022-11-23,0.0005195664845042385,-0.00558631085858412,0.7876608206974172,0.755298986836867
2022-11-25,-0.013667683963528795,-0.01364229475241176,0.7769685572160896,0.7450649420826585
2022-11-28,-0.003475258241044067,-0.00705701666459836,0.774273077291872,0.7398255154748656
2022-11-29,0.047795918668219015,0.05246897227083745,0.8121788244518237,0.779679814180617
2022-11-30,-0.0028938030467259464,0.0010131246984952298,0.8098319362490098,0.7804701273325689
2022-12-01,-0.0008679731025313473,-0.0016752308686770097,0.8091293288770358,0.7791637542269744
2022-12-02,-0.018167946427243807,-0.02121987747228433,0.7945618419323377,0.7628041827479839
2022-12-05,-0.019351940881706556,-0.024567691385449,0.7793333537912575,0.7442921747490316
2022-12-06,-0.006755140621392817,-0.007302410895619049,0.7740865886652235,0.7388768440121555
2022-12-07,0.004288226280873558,0.012833130544022991,0.7774131745973372,0.7484200506439825
2022-12-08,-0.012735913804309227,-0.0010837555344447095,0.7675748901698778,0.7476093856326995
2022-12-09,0.015005985534470476,0.0077183664993470905,0.7791799628769873,0.7534020350076193
2022-12-12,-0.002150642662026942,0.010924324284978531,0.7775060258727949,0.7616775631308719
2022-12-13,-0.007725855971145229,-0.0057168598122853895,0.7715222708784225,0.7573355823535494
2022-12-14,-0.029515735647662772,-0.030527855159978128,0.7490830081846861,0.7345650869665287
2022-12-15,-0.008263361089390108,-0.00992135357460533,0.742918569371272,0.7273132405664158
2022-12-16,-0.019106673384291246,-0.016074400155710964,0.7288586141319378,0.715715578947904
2022-12-19,0.004053353225014894,-0.00556226202282441,0.7318189310981851,0.711745632540475
2022-12-20,0.016661517783806538,0.01786461197360824,0.7441142904699617,0.7245749462469019
2022-12-21,-0.025686906905059172,-0.03325093720830969,0.7252436971347972,0.7008783012929185
2022-12-22,0.006139506270923835,0.0033104865145730106,0.7297100318770626,0.7032023942744028
2022-12-23,-0.0341661785612188,-0.028286795286465428,0.7051997246471863,0.6835897492654063
2022-12-27,-0.007883477947959837,-0.00781798197183067,0.6996621545046857,0.6782662933850525
2022-12-28,0.026944670106652434,0.031488917742554925,0.7187705997493812,0.6999639905694047
2022-12-29,-0.002229340992482868,0.00040309454608928994,0.7171699997916274,0.7002461991110029
2022-12-30,0.0047492774162294325,-0.01322212548409144,0.7205841400074069,0.6910483972416273
2023-01-03,-0.01257511037976607,0.0068359219622043,0.7115794510492254,0.6957885332985672
2023-01-04,-0.014112189697694297,-0.01787503679764513,0.7016080316190194,0.6834617864049253
2023-01-05,0.016362174350123004,0.027302969636459028,0.7131822964056047,0.7023794011708081
2023-01-06,-0.01158864357061903,0.007359754408703642,0.7049651855169917,0.7075678103542519
2023-01-09,0.008619200699596603,0.008933461638510939,0.7110676834847508,0.713917158848623
2023-01-10,0.022940838038971366,0.02224025357843224,0.7275687221975884,0.7299727357557462
2023-01-11,0.0038723855881404416,0.006950766380651399,0.7303916109611697,0.7350642802754347
2023-01-12,0.0030501727084740254,0.00669513894820085,0.7326228325952319,0.7400021491820199
2023-01-13,-0.005785281741248199,0.00700145871222841,0.7283966397441336,0.7452014236901765
2023-01-17,-0.012329906400152293,-0.01350570237344095,0.719470718322897,0.7352046139762677
2023-01-18,-0.008297371842217342,-0.007130546909274031,0.7135257003634018,0.7299808492714074
2023-01-19,0.028380200024323045,0.02910868173589134,0.7340657897599814,0.7515419141773175
2023-01-20,0.007776497054512733,0.02383927105796049,0.7397965037723276,0.7696733874492061
2023-01-23,0.0032068972788875413,-0.0001153726017103199,0.742172763340886,0.7695845933503305
2023-01-24,-0.007362973989468433,-0.0019599615009196296,0.7367282331529735,0.7680777143704397
2023-01-25,0.017966755870572698,0.02721180268734407,0.7500844743375884,0.7892654646086698
2023-01-26,0.00947592277183765,0.01894762589667781,0.757225999722038,0.8043627485357266
2023-01-27,-0.021833101765960733,-0.02683279119873667,0.7408725799622813,0.7830664482065945
2023-01-30,0.01500422070732695,0.01757202505508987,0.7520726094069398,0.7969481187938342
2023-01-31,0.005450522966623088,0.02283508304819219,0.7561829901233323,0.8153558666241979
2023-02-01,0.041766035484645844,0.04798994682109655,0.7884345780300304,0.8554388489857433
2023-02-02,-0.004859941656061557,-0.01464084442103981,0.7846121279469214,0.8430057395863276
2023-02-03,-0.002499300239908171,-0.0030615475013209903,0.7826535951675295,0.8404287842191629
2023-02-06,0.018144283809631734,0.02368240822008202,0.7969838975155594,0.8605697132802123
2023-02-07,-0.018924420522618224,-0.01732864293843106,0.7820432564691565,0.8457856716310637
2023-02-08,-0.006249458216566139,-0.00816932977197253,0.7771711496851545,0.8389043158659503
2023-02-09,0.00498226721844662,-0.01247617527053283,0.7810528859212661,0.8285030177128446
2023-02-10,0.017401449274096883,0.01527792257993843,0.7947632825122289,0.8412580094634623
2023-02-13,-0.003956507150761618,0.0114392587540509,0.7916250082978559,0.8509366300930966
2023-02-14,0.003411258968258641,0.0013790618666285998,0.7943300573952559,0.8521109338832551
2023-02-15,-0.012165663510742405,-0.02457957570141345,0.7847250493128611,0.8314217163866618
2023-02-16,-0.0027357380602303087,-0.00414009635095398,0.78258118099682,0.827986665998843
2023-02-17,-0.018834515988028572,-0.02410972193221231,0.7679795819010425,0.8082628608564599
2023-02-21,0.0017597242971957325,0.00231184371613076,0.7693322040030055,0.8101335998672269
2023-02-22,0.018650486088697037,0.01588709070335016,0.7838152617913552,0.8231070481516267
2023-02-23,-0.010864212263522601,-0.01614218644709288,0.7753458166414658,0.8099269645910481
2023-02-24,0.013748690268592056,0.007998838960353949,0.7860794235665916,0.8164314193130636
2023-02-27,0.0004620680330838829,0.0010048597445779502,0.7864427296692909,0.8172522307116387
2023-02-28,-0.00427370663826652,-0.00851380073542091,0.7830888759530549,0.8103238433735707
2023-03-01,0.004044488202046738,0.0035512525269705197,0.7862624831553209,0.8132066236807849
2023-03-02,0.024173216837001806,0.029911015960449927,0.8055005629929068,0.83789788955655
2023-03-03,0.007038145199121814,0.0007923535218205199,0.8111897902320474,0.8385620639959955
2023-03-06,-0.016224815298592835,-0.014354718716718479,0.7981345812819275,0.8266107257121488
2023-03-07,0.004251559028534751,0.00421335220138249,0.8015351212428734,0.8301008752845154
2023-03-08,-0.010518656253179166,-0.01825652849118159,0.7931482355399729,0.8150836136400319
2023-03-09,-0.011596122975945429,-0.01154631050119688,0.7840039128771401,0.8057265290096339
2023-03-10,0.009331826313193608,0.01017838642473792,0.7913543443545303,0.813969403391863
2023-03-13,0.026552443078764264,0.030511243535079342,0.8126481862447881,0.8391873816977014
2023-03-14,-0.00042403996941169824,0.00394556962488604,0.8123036639835173,0.8425049945728933
2023-03-15,0.03724611615037732,0.02794212354094392,0.8431293251273212,0.8663783561597271
2023-03-16,-0.006063045899310509,-0.00915900791904014,0.8380328589964456,0.8584794183700452
2023-03-17,0.012829218599933998,0.006656784647772379,0.8488534270431987,0.8642131940644072
2023-03-20,0.018935836160618835,0.01891660803096104,0.8650803265524939,0.8807167801145845
2023-03-21,-0.00917812526025719,-0.01063971873647601,0.8571768360492242,0.8713958751212654
2023-03-22,0.010605576514531985,0.01161461525231499,0.8663160683204173,0.8815758064978367
2023-03-23,0.0027195639196965988,0.0002472820287670199,0.8686752767979381,0.881793831307477
2023-03-24,-0.0054443186920194635,-0.008311118155091269,0.8639587824503141,0.8744955092064345
2023-03-27,-0.004803998314230681,-0.0053186850264383,0.8598182793637943,0.869856690179975
2023-03-28,0.0122454738180555,0.01474374530141842,0.8704118911125692,0.8827766458948826
2023-03-29,0.008461424050486568,0.00953015522785035,0.8778080621638837,0.8912298606066024
2023-03-30,0.017257690400703837,0.019724862600687197,0.8930884750064372,0.9089837682242491
2023-03-31,0.007377044267947982,-0.00220889475013646,0.8997011893760082,0.9069781346828526
2023-04-03,-0.0007654362405271798,-0.00127585591693058,0.8990127889769318,0.9058216991426253
2023-04-04,-0.008707479905039426,-0.01081187898113609,0.8912186361432571,0.8960808180563206
2023-04-05,0.008853636828333096,0.01153635218581068,0.8991441955229247,0.9064781804647172
2023-04-06,0.0013926037000421747,-0.00260152754379973,0.9003972193367773,0.904123017349543
2023-04-10,-0.008658826314781157,-0.00839758993508118,0.8926344927518272,0.8965623531090842
2023-04-11,-0.00874785162471389,-0.0079876479297003,0.8848599136652952,0.8894294541529185
2023-04-12,0.01874756649734996,0.02245569019534743,0.901605361476678,0.9096281454306258
2023-04-13,0.00032987417706832937,0.00074395317363913,0.9019028268637129,0.9103051179629589
2023-04-14,0.0009383891597773107,0.00114747284537864,0.9027495599200407,0.9113502678927339
2023-04-17,0.002728532530417559,-0.00031983251876385976,0.9052161049550227,0.9110588350484122
2023-04-18,0.003152959819575938,0.0002720564210381804,0.9080747191416537,0.91130672817336
2023-04-19,-6.943889103759896e-05,-0.01414159941625727,0.9080116656293855,0.8985100892096742
2023-04-20,0.001567195140762813,0.0061259866000531,0.9094358127662648,0.9040312439698761
2023-04-21,-0.0017754960175631255,-0.0029720710936018,0.9078225457008973,0.9013483876366902
2023-04-24,-0.025071947669595734,-0.01752983231128232,0.8853446264106861,0.88568558578209
2023-04-25,0.020355665642457506,0.003972407466145018,0.9035510791827904,0.8892108871466621
2023-04-26,0.04295286271309875,0.038066034881296895,0.9432067502370051,0.9237121163008597
2023-04-27,0.009937766954924394,0.005839343611454349,0.9526268489573936,0.9291217677814246
2023-04-28,0.010742324021279358,0.00453063325982637,0.9629154379791418,0.9333408280554407
2023-05-01,-0.01759637004787987,-0.01174004810049643,0.94611982588016,0.9224474314582242
2023-05-02,0.007929441349019873,0.0027174572297256794,0.9536518504569,0.9249575519277102
